wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
26.0,1.0,0.0,7.0,55.0,0.0,0.0,7.0,22.0,0.344,707.0,1.0,4.0,0.0,0.184615,0.0,0.0,25.807692,2.0,1.1538,1.0
57.0,1.0,4.0,80.0,108.0,1504.0,66.0,16.0,43.0,0.867347,724.0,1.0,3.0,0.0,0.115288,0.0,0.0,11.578947,12.0,1.1754,1.0
48.0,1.0,0.0,21.0,119.0,742.0,8.0,20.0,32.0,0.891064,1211.0,0.64,6.0,0.0,0.115278,0.0,0.0,23.708333,2.0,0.9792,1.0
26.0,2.0,0.0,15.0,56.0,0.0,1.0,14.0,17.0,0.668571,601.0,1.0,1.0,0.696203,0.174825,1.0,5.0,21.846154,6.0,1.3462,1.0
11.0,1.0,1.0,6.0,20.0,15.0,2.0,4.0,9.0,0.514286,231.0,1.0,4.0,0.0,0.246753,0.0,0.0,19.363636,1.0,0.9091,-1.0
5.0,2.0,0.0,6.0,20.0,0.0,1.0,5.0,5.0,0.5,141.0,1.0,2.0,0.555556,0.4,1.0,2.0,26.6,1.0,0.8,-1.0
3.0,2.0,0.0,5.0,6.0,3.0,1.0,4.0,2.0,2.0,16.0,0.0,0.0,0.833333,0.5,1.0,1.0,4.333333,1.0,0.6667,-1.0
27.0,2.0,0.0,13.0,80.0,193.0,3.0,13.0,21.0,0.814103,479.0,1.0,0.0,0.679012,0.181481,1.0,6.0,16.518519,2.0,1.037,1.0
1.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,38.0,0.0,2.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,-1.0
1.0,1.0,0.0,5.0,2.0,0.0,4.0,1.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0
6.0,4.0,0.0,13.0,30.0,3.0,9.0,4.0,5.0,0.6,216.0,0.333333,0.0,0.940476,0.5,0.0,0.0,34.5,1.0,0.8333,1.0
5.0,1.0,0.0,7.0,14.0,0.0,3.0,4.0,0.0,0.75,108.0,0.333333,4.0,0.0,0.4,0.0,0.0,19.4,5.0,1.6,-1.0
18.0,1.0,0.0,21.0,93.0,0.0,1.0,21.0,0.0,0.701961,1039.0,1.0,8.0,0.0,0.188889,0.0,0.0,55.888889,1.0,0.8889,1.0
40.0,2.0,0.0,29.0,123.0,576.0,6.0,26.0,19.0,0.883861,1200.0,0.470588,8.0,0.591398,0.136752,1.0,5.0,28.575,26.0,1.75,1.0
12.0,1.0,1.0,11.0,23.0,16.0,2.0,10.0,8.0,0.670455,420.0,0.875,4.0,0.0,0.197917,0.0,0.0,32.666667,1.0,0.9167,1.0
8.0,2.0,0.0,5.0,17.0,0.0,1.0,5.0,4.0,0.52381,108.0,1.0,1.0,0.611111,0.3,1.0,3.0,12.125,1.0,0.875,1.0
4.0,2.0,0.0,4.0,5.0,0.0,1.0,3.0,3.0,0.666667,65.0,0.666667,1.0,0.777778,0.47619,0.0,0.0,14.5,4.0,2.0,1.0
8.0,1.0,1.0,3.0,15.0,0.0,2.0,1.0,7.0,0.571429,133.0,1.0,0.0,0.0,0.35,0.0,0.0,15.25,4.0,1.75,-1.0
12.0,1.0,0.0,58.0,21.0,0.0,58.0,0.0,9.0,0.136364,128.0,0.0,0.0,0.0,0.291667,1.0,1.0,9.5,4.0,1.1667,1.0
8.0,1.0,0.0,19.0,8.0,28.0,17.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,1.0,5.0,25.0,8.0,15.0,24.0,1.0,6.0,2.0,21.0,0.0,0.0,0.0,0.583333,0.0,0.0,2.5,1.0,0.8333,-1.0
16.0,1.0,0.0,8.0,34.0,62.0,2.0,6.0,3.0,0.686667,461.0,1.0,6.0,0.0,0.28125,0.0,0.0,27.1875,4.0,1.1875,1.0
6.0,1.0,0.0,8.0,29.0,0.0,2.0,6.0,0.0,0.436364,383.0,0.727273,5.0,0.0,0.479167,0.0,0.0,61.0,1.0,0.6667,1.0
1.0,1.0,0.0,21.0,1.0,0.0,20.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
9.0,1.0,0.0,7.0,10.0,2.0,7.0,0.0,8.0,0.666667,83.0,0.666667,1.0,0.0,0.5,1.0,1.0,7.888889,5.0,1.1111,-1.0
9.0,1.0,0.0,8.0,36.0,8.0,1.0,7.0,0.0,0.625,648.0,1.0,4.0,0.0,0.246914,0.0,0.0,70.222222,4.0,1.2222,1.0
15.0,1.0,0.0,13.0,54.0,41.0,2.0,11.0,10.0,0.804762,675.0,0.533333,5.0,0.0,0.237037,0.0,0.0,43.0,3.0,1.2,-1.0
3.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.333333,0.0,0.0,7.666667,2.0,1.0,-1.0
10.0,1.0,0.0,3.0,10.0,45.0,3.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,1.0
36.0,1.0,0.0,5.0,52.0,282.0,1.0,4.0,7.0,0.720301,2855.0,0.210526,1.0,0.0,0.405714,0.0,0.0,77.777778,102.0,7.0556,1.0
3.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,3.0,1.4375,23.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,2.0,1.0,-1.0
6.0,3.0,0.0,2.0,19.0,15.0,2.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.833333,14.0,2.8333,-1.0
10.0,1.0,0.0,7.0,18.0,0.0,6.0,2.0,10.0,0.333333,107.0,1.0,2.0,0.0,0.375,1.0,1.0,9.5,4.0,1.4,1.0
22.0,2.0,0.0,20.0,60.0,79.0,12.0,12.0,19.0,0.742857,439.0,1.0,0.0,0.387097,0.119048,2.0,6.0,18.727273,12.0,1.7273,1.0
11.0,2.0,0.0,8.0,28.0,15.0,2.0,7.0,7.0,0.644444,440.0,1.0,3.0,0.444444,0.287879,1.0,3.0,38.181818,2.0,1.1818,1.0
20.0,2.0,0.0,15.0,52.0,86.0,5.0,14.0,9.0,0.669173,449.0,1.0,3.0,0.32,0.223684,1.0,3.0,21.1,6.0,1.75,1.0
5.0,2.0,0.0,2.0,16.0,0.0,0.0,2.0,5.0,0.5,102.0,1.0,1.0,0.2,0.4,1.0,1.0,19.0,2.0,1.0,1.0
12.0,2.0,1.0,7.0,33.0,0.0,4.0,4.0,6.0,0.545455,237.0,1.0,0.0,0.421053,0.283333,1.0,3.0,18.416667,2.0,1.0,1.0
7.0,2.0,0.0,8.0,18.0,9.0,3.0,6.0,6.0,0.5,89.0,1.0,1.0,0.666667,0.265306,2.0,3.0,11.571429,5.0,1.5714,1.0
10.0,2.0,0.0,5.0,24.0,0.0,0.0,5.0,10.0,0.444444,313.0,1.0,0.0,0.571429,0.3,2.0,3.0,29.8,13.0,3.1,-1.0
7.0,2.0,0.0,3.0,10.0,21.0,3.0,1.0,7.0,2.0,54.0,0.0,0.0,0.7,0.5,1.0,2.0,6.714286,1.0,0.8571,-1.0
14.0,2.0,0.0,6.0,38.0,0.0,1.0,6.0,11.0,0.384615,318.0,1.0,0.0,0.5,0.171429,2.0,5.0,21.571429,6.0,1.5714,1.0
11.0,2.0,0.0,4.0,25.0,0.0,1.0,3.0,7.0,0.65,434.0,1.0,0.0,0.444444,0.287879,1.0,3.0,38.090909,6.0,1.5455,1.0
2.0,3.0,0.0,8.0,8.0,1.0,2.0,6.0,0.0,2.0,61.0,0.0,0.0,0.952381,0.583333,1.0,1.0,29.5,1.0,0.5,1.0
11.0,1.0,0.0,33.0,19.0,41.0,33.0,0.0,10.0,0.633333,186.0,1.0,0.0,0.0,0.309091,0.0,0.0,15.636364,4.0,1.4545,1.0
9.0,1.0,0.0,7.0,10.0,36.0,3.0,6.0,8.0,1.0625,16.0,0.0,1.0,0.0,0.5625,0.0,0.0,0.555556,1.0,0.8889,-1.0
14.0,1.0,0.0,12.0,51.0,67.0,1.0,12.0,8.0,0.641026,764.0,0.666667,2.0,0.0,0.401709,0.0,0.0,53.357143,2.0,1.1429,1.0
2.0,2.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.875,0.0,0.0,6.5,0.0,0.0,-1.0
5.0,2.0,0.0,6.0,21.0,0.0,3.0,3.0,0.0,0.375,274.0,0.0,1.0,0.733333,0.5,1.0,3.0,53.4,18.0,5.0,-1.0
16.0,2.0,0.0,15.0,55.0,98.0,1.0,14.0,4.0,0.833333,498.0,0.75,2.0,0.44,0.296296,1.0,3.0,29.875,7.0,1.5625,1.0
2.0,1.0,3.0,20.0,3.0,1.0,19.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,1.0,0.5,-1.0
9.0,2.0,0.0,8.0,25.0,0.0,1.0,8.0,8.0,0.3125,133.0,0.0,2.0,0.6,0.222222,2.0,4.0,13.555556,4.0,1.2222,1.0
9.0,2.0,2.0,7.0,14.0,8.0,5.0,2.0,6.0,0.5,103.0,1.0,2.0,0.384615,0.407407,1.0,2.0,10.222222,2.0,1.0,-1.0
10.0,3.0,0.0,13.0,42.0,7.0,1.0,12.0,9.0,0.638889,280.0,0.5,0.0,0.72,0.285714,3.0,4.0,26.6,6.0,1.4,1.0
14.0,3.0,0.0,5.0,29.0,53.0,1.0,4.0,6.0,0.692308,514.0,1.0,1.0,0.541667,0.333333,1.0,4.0,34.928571,14.0,2.2857,-1.0
2.0,1.0,6.0,21.0,3.0,1.0,21.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.666667,0.0,0.0,1.5,1.0,0.5,-1.0
1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,-1.0
5.0,1.0,0.0,2.0,10.0,0.0,1.0,2.0,4.0,0.375,60.0,1.0,1.0,0.0,0.6,0.0,0.0,10.6,2.0,1.2,-1.0
2.0,2.0,0.0,6.0,4.0,1.0,4.0,2.0,0.0,2.0,39.0,0.0,0.0,0.916667,0.666667,1.0,3.0,18.5,4.0,2.0,-1.0
11.0,1.0,0.0,12.0,28.0,19.0,3.0,11.0,5.0,0.64,338.0,1.0,6.0,0.0,0.324675,0.0,0.0,28.818182,4.0,1.1818,1.0
14.0,2.0,0.0,19.0,32.0,1.0,3.0,17.0,13.0,0.346154,157.0,0.5,1.0,0.6875,0.202381,1.0,3.0,10.071429,1.0,0.7143,1.0
15.0,2.0,1.0,19.0,50.0,0.0,2.0,18.0,13.0,0.47619,557.0,1.0,1.0,0.611111,0.251852,1.0,5.0,35.933333,6.0,1.2667,1.0
6.0,2.0,0.0,12.0,12.0,1.0,1.0,11.0,6.0,0.64,173.0,1.0,6.0,0.921569,0.35,0.0,0.0,26.166667,6.0,1.5,-1.0
7.0,2.0,2.0,10.0,27.0,1.0,2.0,8.0,6.0,0.333333,134.0,1.0,1.0,0.666667,0.342857,2.0,3.0,18.0,5.0,1.5714,-1.0
6.0,2.0,0.0,4.0,10.0,15.0,1.0,3.0,6.0,2.0,31.0,0.0,0.0,0.615385,0.666667,1.0,3.0,4.166667,1.0,0.8333,-1.0
5.0,1.0,0.0,5.0,12.0,0.0,4.0,1.0,0.0,0.583333,94.0,0.0,2.0,0.0,0.533333,0.0,0.0,16.6,1.0,0.8,1.0
15.0,2.0,0.0,9.0,43.0,0.0,3.0,7.0,11.0,0.589286,302.0,1.0,0.0,0.461538,0.191667,2.0,3.0,18.866667,6.0,1.8,-1.0
2.0,2.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,2.0,37.0,0.0,0.0,0.916667,0.666667,1.0,3.0,17.5,4.0,2.0,1.0
13.0,2.0,2.0,9.0,34.0,0.0,2.0,7.0,6.0,0.675926,342.0,1.0,4.0,0.4,0.21978,1.0,3.0,24.615385,3.0,1.1538,1.0
6.0,2.0,0.0,9.0,28.0,0.0,1.0,8.0,6.0,0.0,147.0,1.0,1.0,0.705882,0.333333,2.0,3.0,23.333333,4.0,1.5,-1.0
13.0,1.0,13.0,45.0,39.0,72.0,42.0,7.0,12.0,0.833333,249.0,1.0,0.0,0.0,0.230769,0.0,0.0,18.076923,9.0,1.8462,-1.0
5.0,2.0,0.0,6.0,20.0,0.0,1.0,6.0,5.0,0.375,118.0,1.0,1.0,0.2,0.4,1.0,1.0,22.2,2.0,1.0,1.0
10.0,1.0,0.0,4.0,37.0,0.0,0.0,4.0,9.0,0.388889,278.0,1.0,0.0,0.0,0.34,0.0,0.0,26.6,5.0,1.6,-1.0
7.0,2.0,0.0,6.0,30.0,1.0,1.0,5.0,7.0,0.0,373.0,1.0,0.0,0.142857,0.314286,1.0,1.0,51.571429,12.0,3.5714,-1.0
9.0,2.0,0.0,9.0,32.0,0.0,1.0,8.0,9.0,0.291667,340.0,1.0,2.0,0.6,0.259259,2.0,3.0,36.444444,11.0,3.0,-1.0
12.0,4.0,0.0,12.0,29.0,0.0,0.0,12.0,12.0,0.0,113.0,1.0,1.0,0.62069,0.219697,0.0,0.0,8.333333,1.0,0.9167,1.0
7.0,2.0,0.0,4.0,16.0,0.0,1.0,3.0,6.0,0.333333,179.0,1.0,2.0,0.571429,0.47619,1.0,3.0,24.142857,1.0,0.8571,-1.0
6.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,6.0,0.466667,113.0,1.0,2.0,0.615385,0.5,1.0,3.0,17.333333,1.0,0.8333,-1.0
4.0,1.0,0.0,11.0,6.0,6.0,10.0,3.0,3.0,1.0,15.0,0.0,2.0,0.0,0.833333,0.0,0.0,2.25,1.0,0.75,-1.0
9.0,1.0,15.0,33.0,11.0,34.0,30.0,3.0,7.0,0.875,47.0,1.0,1.0,0.0,0.416667,0.0,0.0,4.111111,1.0,0.8889,-1.0
23.0,1.0,3.0,34.0,28.0,247.0,24.0,13.0,22.0,0.909091,131.0,1.0,1.0,0.0,0.273913,0.0,0.0,4.652174,1.0,0.9565,1.0
16.0,1.0,2.0,42.0,25.0,108.0,40.0,4.0,15.0,0.866667,91.0,1.0,1.0,0.0,0.185185,0.0,0.0,4.5625,1.0,0.875,1.0
7.0,2.0,1.0,2.0,14.0,0.0,1.0,1.0,7.0,0.0,47.0,1.0,1.0,0.7,0.428571,1.0,2.0,5.571429,1.0,0.8571,-1.0
2.0,3.0,0.0,8.0,11.0,0.0,2.0,6.0,0.0,0.0,106.0,1.0,0.0,0.952381,0.571429,1.0,1.0,51.5,1.0,0.5,1.0
14.0,1.0,0.0,12.0,22.0,61.0,11.0,1.0,13.0,0.692308,175.0,0.0,3.0,0.0,0.320513,0.0,0.0,11.285714,3.0,0.7143,-1.0
3.0,1.0,0.0,6.0,7.0,3.0,3.0,5.0,2.0,2.0,21.0,0.0,0.0,0.0,0.666667,0.0,0.0,6.0,1.0,0.6667,-1.0
1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
22.0,1.0,0.0,6.0,52.0,95.0,3.0,6.0,7.0,0.748918,563.0,1.0,5.0,0.0,0.194805,0.0,0.0,24.090909,5.0,1.5,1.0
13.0,3.0,0.0,6.0,30.0,0.0,1.0,6.0,11.0,0.416667,176.0,1.0,1.0,0.571429,0.192308,2.0,2.0,12.384615,6.0,1.3077,-1.0
12.0,3.0,0.0,7.0,46.0,0.0,1.0,7.0,12.0,0.613636,343.0,1.0,0.0,0.592593,0.208333,2.0,2.0,27.25,7.0,1.75,1.0
13.0,3.0,0.0,6.0,31.0,0.0,1.0,6.0,11.0,0.375,218.0,1.0,2.0,0.571429,0.208791,2.0,2.0,15.615385,6.0,1.3077,-1.0
11.0,3.0,0.0,8.0,42.0,0.0,3.0,6.0,10.0,0.45,285.0,1.0,0.0,0.615385,0.220779,2.0,2.0,24.727273,7.0,1.7273,1.0
5.0,2.0,5.0,15.0,7.0,10.0,10.0,6.0,4.0,2.0,14.0,0.0,0.0,0.75,0.466667,1.0,1.0,1.8,1.0,0.8,-1.0
10.0,3.0,0.0,6.0,27.0,0.0,1.0,6.0,9.0,0.111111,116.0,1.0,1.0,0.64,0.214286,2.0,2.0,10.5,4.0,1.3,1.0
7.0,1.0,0.0,11.0,37.0,0.0,1.0,11.0,7.0,0.690476,348.0,1.0,2.0,0.0,0.309524,0.0,0.0,47.714286,1.0,0.8571,1.0
8.0,2.0,0.0,14.0,22.0,0.0,9.0,6.0,6.0,0.142857,100.0,1.0,1.0,0.631579,0.232143,2.0,2.0,11.375,4.0,1.375,1.0
9.0,2.0,0.0,10.0,32.0,0.0,1.0,9.0,7.0,0.545455,409.0,1.0,2.0,0.5,0.285714,1.0,3.0,43.222222,2.0,1.0,-1.0
5.0,2.0,1.0,7.0,13.0,0.0,2.0,5.0,4.0,0.4375,110.0,0.5,1.0,0.25,0.5,0.0,0.0,20.2,4.0,1.6,-1.0
1.0,2.0,0.0,14.0,2.0,0.0,11.0,3.0,0.0,2.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,-1.0
6.0,1.0,0.0,40.0,6.0,15.0,37.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,3.0,0.0,6.0,7.0,3.0,1.0,5.0,2.0,2.0,23.0,0.0,0.0,0.9,0.5,1.0,1.0,6.666667,2.0,1.0,1.0
6.0,3.0,0.0,5.0,20.0,5.0,1.0,4.0,5.0,0.825,247.0,0.0,1.0,0.722222,0.333333,1.0,4.0,38.833333,16.0,3.6667,-1.0
9.0,2.0,2.0,3.0,11.0,8.0,2.0,1.0,8.0,0.5,175.0,0.75,0.0,0.619048,0.333333,1.0,3.0,18.0,1.0,0.8889,1.0
12.0,1.0,3.0,35.0,13.0,66.0,32.0,3.0,12.0,2.0,15.0,0.0,0.0,0.0,0.875,0.0,0.0,0.25,1.0,0.9167,1.0
26.0,2.0,1.0,13.0,80.0,53.0,6.0,8.0,18.0,0.854545,938.0,0.818182,0.0,0.314286,0.296,0.0,0.0,34.653846,2.0,1.0,1.0
6.0,3.0,0.0,2.0,14.0,0.0,1.0,1.0,5.0,0.0,49.0,0.0,0.0,0.807692,0.333333,1.0,2.0,7.0,1.0,0.8333,-1.0
14.0,1.0,3.0,24.0,17.0,89.0,24.0,0.0,14.0,0.923077,224.0,1.0,0.0,0.0,0.271429,0.0,0.0,14.928571,1.0,0.9286,-1.0
6.0,1.0,2.0,16.0,14.0,13.0,16.0,0.0,5.0,0.8,58.0,0.0,0.0,0.0,0.6,0.0,0.0,8.5,1.0,0.6667,1.0
2.0,3.0,0.0,5.0,10.0,1.0,0.0,5.0,2.0,1.0,48.0,1.0,0.0,0.972222,0.75,0.0,0.0,22.5,1.0,0.5,-1.0
16.0,2.0,0.0,10.0,41.0,10.0,2.0,9.0,15.0,0.133333,257.0,0.0,0.0,0.5,0.375,0.0,0.0,15.0,2.0,0.875,1.0
1.0,1.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0
5.0,3.0,0.0,3.0,8.0,2.0,1.0,2.0,5.0,0.666667,93.0,1.0,1.0,0.84,0.36,1.0,5.0,17.0,3.0,1.2,1.0
9.0,1.0,0.0,5.0,18.0,0.0,2.0,3.0,8.0,0.5,1224.0,1.0,0.0,0.0,0.5,0.0,0.0,134.555556,3.0,1.0,1.0
2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,-1.0
7.0,1.0,0.0,1.0,10.0,21.0,1.0,0.0,7.0,2.0,155.0,0.0,0.0,0.0,0.321429,0.0,0.0,21.142857,4.0,2.5714,-1.0
2.0,1.0,0.0,2.0,5.0,1.0,2.0,0.0,1.0,2.0,36.0,0.0,0.0,0.0,0.5,0.0,0.0,17.0,4.0,2.0,-1.0
2.0,1.0,0.0,15.0,7.0,1.0,15.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,9.5,2.0,1.0,-1.0
