wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3.0,2.0,0.0,8.0,20.0,3.0,1.0,7.0,2.0,1.0,150.0,0.0,0.0,0.92,0.5,0.0,0.0,48.0,1.0,0.6667,-1.0
2.0,2.0,0.0,7.0,13.0,1.0,1.0,6.0,2.0,2.0,66.0,1.0,0.0,0.958333,1.0,0.0,0.0,31.5,1.0,0.5,-1.0
2.0,2.0,0.0,6.0,11.0,1.0,1.0,5.0,2.0,2.0,37.0,0.0,0.0,0.958333,1.0,0.0,0.0,17.5,1.0,0.5,-1.0
2.0,2.0,0.0,9.0,24.0,1.0,1.0,8.0,2.0,2.0,222.0,0.0,0.0,0.958333,1.0,1.0,1.0,110.0,1.0,0.5,-1.0
2.0,2.0,0.0,6.0,9.0,1.0,1.0,5.0,2.0,2.0,33.0,0.0,0.0,0.958333,1.0,0.0,0.0,15.5,1.0,0.5,-1.0
2.0,3.0,0.0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,23.0,0.0,0.0,0.969697,1.0,0.0,0.0,10.5,1.0,0.5,1.0
1.0,1.0,0.0,9.0,1.0,0.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
13.0,1.0,4.0,11.0,18.0,0.0,5.0,10.0,9.0,0.583333,78.0,1.0,1.0,0.0,0.161538,0.0,0.0,4.846154,1.0,0.9231,1.0
4.0,1.0,0.0,3.0,7.0,2.0,1.0,2.0,4.0,0.666667,34.0,1.0,0.0,0.0,0.75,0.0,0.0,7.0,1.0,0.75,1.0
2.0,3.0,0.0,3.0,8.0,1.0,1.0,3.0,2.0,2.0,33.0,0.0,0.0,0.969697,1.0,0.0,0.0,15.5,1.0,0.5,1.0
2.0,3.0,0.0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,23.0,0.0,0.0,0.969697,1.0,0.0,0.0,10.5,1.0,0.5,1.0
3.0,1.0,0.0,3.0,14.0,1.0,1.0,2.0,3.0,0.5,97.0,1.0,0.0,0.0,0.666667,0.0,0.0,31.0,1.0,0.6667,1.0
4.0,3.0,0.0,4.0,12.0,0.0,0.0,4.0,4.0,0.5,54.0,1.0,0.0,0.914286,0.75,0.0,0.0,12.0,1.0,0.75,1.0
20.0,3.0,1.0,16.0,74.0,92.0,1.0,15.0,14.0,0.824561,720.0,1.0,2.0,0.660714,0.225,2.0,2.0,34.25,13.0,1.95,1.0
6.0,3.0,0.0,5.0,21.0,1.0,0.0,5.0,6.0,0.7,136.0,1.0,0.0,0.880952,0.416667,2.0,2.0,21.0,1.0,0.8333,-1.0
15.0,3.0,0.0,15.0,54.0,59.0,0.0,15.0,15.0,0.880952,398.0,1.0,1.0,0.72549,0.373333,0.0,0.0,24.733333,3.0,1.3333,1.0
6.0,3.0,0.0,2.0,29.0,0.0,0.0,2.0,5.0,0.64,1260.0,1.0,0.0,0.880952,0.555556,1.0,1.0,208.166667,2.0,1.0,-1.0
14.0,3.0,2.0,11.0,41.0,67.0,3.0,8.0,11.0,0.846154,366.0,1.0,1.0,0.74,0.223214,1.0,1.0,24.714286,4.0,1.2857,-1.0
19.0,4.0,0.0,10.0,52.0,27.0,0.0,10.0,17.0,0.777778,699.0,1.0,0.0,0.8125,0.298246,3.0,4.0,35.368421,16.0,2.3158,-1.0
4.0,3.0,0.0,3.0,17.0,4.0,0.0,3.0,3.0,0.666667,152.0,1.0,0.0,0.925,0.75,1.0,1.0,36.75,1.0,0.75,-1.0
6.0,4.0,0.0,8.0,34.0,0.0,0.0,8.0,6.0,0.6,493.0,1.0,0.0,0.939759,0.555556,1.0,1.0,80.5,1.0,0.8333,1.0
7.0,6.0,0.0,8.0,31.0,13.0,0.0,8.0,4.0,0.75,151.0,1.0,0.0,0.9625,0.4,4.0,9.0,20.285714,2.0,1.0,-1.0
7.0,3.0,0.0,8.0,22.0,0.0,0.0,8.0,7.0,0.625,147.0,1.0,0.0,0.860465,0.342857,1.0,1.0,19.428571,5.0,1.4286,-1.0
10.0,3.0,0.0,6.0,41.0,21.0,1.0,6.0,7.0,0.793651,360.0,1.0,0.0,0.804348,0.45,0.0,0.0,34.3,2.0,1.1,-1.0
23.0,3.0,1.0,18.0,69.0,163.0,4.0,14.0,14.0,0.846154,514.0,1.0,2.0,0.637931,0.198864,0.0,0.0,20.782609,3.0,1.0435,1.0
21.0,1.0,0.0,27.0,78.0,158.0,11.0,17.0,15.0,0.735714,659.0,0.928571,5.0,0.0,0.145,0.0,0.0,29.714286,7.0,1.6667,1.0
6.0,1.0,0.0,7.0,28.0,1.0,1.0,6.0,6.0,0.6,173.0,1.0,3.0,0.0,0.305556,0.0,0.0,27.333333,1.0,0.8333,-1.0
15.0,4.0,2.0,18.0,55.0,37.0,2.0,16.0,9.0,0.728571,730.0,1.0,4.0,0.846154,0.193333,3.0,7.0,47.0,12.0,2.4667,1.0
5.0,1.0,0.0,10.0,5.0,10.0,10.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,1.0,1.0,-1.0
8.0,1.0,0.0,6.0,25.0,0.0,5.0,1.0,7.0,0.6,169.0,1.0,0.0,0.0,0.416667,0.0,0.0,19.5,7.0,1.875,-1.0
4.0,3.0,0.0,5.0,12.0,0.0,0.0,5.0,4.0,0.333333,48.0,1.0,0.0,0.925,0.75,0.0,0.0,10.75,1.0,0.75,1.0
6.0,4.0,0.0,9.0,48.0,5.0,0.0,9.0,5.0,0.666667,300.0,1.0,0.0,0.939759,0.458333,4.0,5.0,48.5,10.0,2.3333,1.0
6.0,3.0,0.0,6.0,16.0,5.0,0.0,6.0,5.0,0.733333,95.0,1.0,0.0,0.880952,0.5,0.0,0.0,14.333333,1.0,0.8333,-1.0
14.0,3.0,0.0,7.0,33.0,65.0,0.0,7.0,14.0,0.910256,404.0,1.0,1.0,0.74,0.595238,2.0,3.0,27.0,2.0,1.0,1.0
8.0,3.0,0.0,7.0,46.0,10.0,0.0,7.0,7.0,0.771429,394.0,1.0,0.0,0.840909,0.375,1.0,1.0,47.625,2.0,1.0,-1.0
4.0,3.0,0.0,5.0,32.0,2.0,0.0,5.0,4.0,0.666667,215.0,1.0,0.0,0.925,0.75,1.0,1.0,52.25,1.0,0.75,-1.0
14.0,5.0,2.0,12.0,64.0,69.0,2.0,10.0,5.0,0.807692,531.0,1.0,2.0,0.905797,0.246032,2.0,7.0,36.642857,6.0,1.3571,-1.0
26.0,3.0,0.0,19.0,87.0,105.0,0.0,19.0,21.0,0.773333,514.0,1.0,1.0,0.596774,0.176923,1.0,3.0,18.538462,2.0,1.0385,-1.0
50.0,4.0,1.0,24.0,82.0,1091.0,11.0,14.0,47.0,0.959184,646.0,1.0,4.0,0.614173,0.214286,3.0,3.0,11.5,7.0,1.3,1.0
4.0,2.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.222222,68.0,1.0,1.0,0.625,0.5,1.0,1.0,15.25,2.0,1.0,-1.0
77.0,3.0,0.0,28.0,196.0,2320.0,6.0,28.0,68.0,0.935223,2040.0,1.0,9.0,0.330357,0.161184,3.0,3.0,25.155844,19.0,1.7143,-1.0
2.0,1.0,0.0,5.0,29.0,0.0,0.0,5.0,0.0,0.0,176.0,1.0,2.0,0.0,0.6,0.0,0.0,85.5,10.0,5.0,-1.0
12.0,1.0,0.0,3.0,21.0,44.0,1.0,2.0,5.0,0.805195,147.0,1.0,1.0,0.0,0.261905,0.0,0.0,10.666667,4.0,1.25,-1.0
7.0,2.0,1.0,7.0,15.0,1.0,6.0,1.0,4.0,0.583333,92.0,1.0,1.0,0.454545,0.464286,1.0,1.0,11.571429,1.0,0.8571,-1.0
2.0,2.0,0.0,10.0,9.0,1.0,6.0,4.0,2.0,2.0,31.0,0.0,0.0,0.923077,0.666667,0.0,0.0,14.5,1.0,0.5,-1.0
9.0,1.0,0.0,5.0,53.0,0.0,1.0,4.0,9.0,0.819444,396.0,0.333333,1.0,0.0,0.238095,0.0,0.0,42.0,7.0,1.7778,-1.0
1.0,3.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
3.0,3.0,0.0,3.0,14.0,1.0,0.0,3.0,3.0,0.5,84.0,1.0,0.0,0.948718,0.666667,1.0,1.0,26.666667,1.0,0.6667,-1.0
5.0,1.0,0.0,1.0,24.0,0.0,0.0,1.0,4.0,0.5625,147.0,1.0,0.0,0.0,0.6,0.0,0.0,27.6,1.0,0.8,-1.0
3.0,3.0,0.0,5.0,22.0,0.0,1.0,5.0,3.0,0.0,149.0,1.0,0.0,0.948718,0.666667,0.0,0.0,48.333333,1.0,0.6667,-1.0
9.0,3.0,0.0,9.0,29.0,0.0,0.0,9.0,9.0,0.583333,168.0,1.0,1.0,0.822222,0.444444,0.0,0.0,17.333333,2.0,1.4444,-1.0
26.0,3.0,0.0,12.0,74.0,265.0,2.0,10.0,20.0,0.885,643.0,1.0,2.0,0.596774,0.230769,0.0,0.0,23.423077,4.0,1.4615,1.0
8.0,3.0,0.0,9.0,32.0,6.0,0.0,9.0,6.0,0.685714,201.0,1.0,0.0,0.860465,0.309524,1.0,1.0,23.5,6.0,1.5,1.0
17.0,1.0,0.0,5.0,39.0,74.0,1.0,4.0,13.0,0.65625,359.0,1.0,0.0,0.0,0.242188,0.0,0.0,19.764706,5.0,1.5882,-1.0
5.0,3.0,0.0,4.0,17.0,0.0,0.0,4.0,5.0,0.666667,101.0,1.0,0.0,0.902439,0.533333,1.0,1.0,18.6,1.0,0.8,-1.0
44.0,4.0,0.0,19.0,91.0,802.0,6.0,14.0,40.0,0.943696,724.0,0.947368,2.0,0.644628,0.156818,3.0,3.0,15.022727,7.0,1.4091,-1.0
4.0,1.0,0.0,6.0,4.0,6.0,3.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0
5.0,2.0,0.0,7.0,18.0,10.0,1.0,6.0,4.0,1.0,95.0,0.0,0.0,0.764706,0.5,0.0,0.0,17.8,1.0,0.8,1.0
8.0,3.0,0.0,5.0,41.0,10.0,0.0,5.0,8.0,0.809524,236.0,1.0,0.0,0.840909,0.875,1.0,1.0,27.75,14.0,2.625,1.0
3.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,3.0,0.0,32.0,1.0,0.0,0.948718,0.666667,0.0,0.0,9.333333,1.0,0.6667,-1.0
18.0,3.0,0.0,8.0,55.0,119.0,0.0,8.0,15.0,0.882353,474.0,1.0,0.0,0.685185,0.472222,0.0,0.0,24.611111,13.0,2.0,-1.0
10.0,3.0,0.0,2.0,21.0,21.0,0.0,2.0,9.0,0.6,135.0,1.0,0.0,0.804348,0.4,1.0,1.0,12.0,1.0,0.9,-1.0
2.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,2.0,1.0,39.0,1.0,0.0,0.0,0.666667,0.0,0.0,16.5,2.0,1.0,-1.0
8.0,4.0,0.0,13.0,65.0,2.0,0.0,13.0,6.0,0.916667,608.0,0.166667,0.0,0.917647,0.333333,2.0,2.0,73.5,3.0,1.25,-1.0
3.0,2.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,58.0,1.0,1.0,0.714286,0.666667,1.0,1.0,17.333333,1.0,0.6667,-1.0
8.0,3.0,0.0,11.0,39.0,0.0,3.0,8.0,6.0,0.657143,294.0,1.0,1.0,0.840909,0.325,0.0,0.0,35.125,1.0,0.875,-1.0
1.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,-1.0
3.0,3.0,0.0,6.0,17.0,0.0,1.0,6.0,3.0,0.0,91.0,1.0,0.0,0.948718,1.0,0.0,0.0,29.0,1.0,0.6667,-1.0
2.0,6.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,11.0,0.0,0.0,0.987179,0.666667,0.0,0.0,4.5,1.0,0.5,-1.0
5.0,3.0,0.0,9.0,43.0,0.0,0.0,9.0,5.0,0.666667,276.0,1.0,0.0,0.902439,0.533333,2.0,3.0,53.6,1.0,0.8,-1.0
21.0,4.0,0.0,13.0,73.0,128.0,1.0,13.0,14.0,0.85,737.0,1.0,3.0,0.795918,0.301587,3.0,3.0,33.47619,3.0,1.0952,-1.0
28.0,4.0,1.0,21.0,123.0,302.0,3.0,18.0,11.0,0.868946,1423.0,1.0,0.0,0.75,0.158025,4.0,5.0,49.357143,3.0,1.1071,-1.0
19.0,1.0,0.0,30.0,46.0,65.0,29.0,3.0,17.0,0.416667,448.0,1.0,0.0,0.0,0.289474,0.0,0.0,22.473684,16.0,2.4211,-1.0
26.0,1.0,0.0,9.0,62.0,119.0,1.0,8.0,24.0,0.68,437.0,1.0,4.0,0.0,0.317308,0.0,0.0,15.538462,6.0,1.6923,1.0
10.0,2.0,7.0,14.0,24.0,19.0,10.0,4.0,5.0,0.666667,146.0,1.0,1.0,0.5,0.266667,0.0,0.0,13.3,3.0,1.2,-1.0
2.0,3.0,0.0,3.0,8.0,1.0,0.0,3.0,2.0,2.0,28.0,0.0,0.0,0.967742,0.75,0.0,0.0,13.0,2.0,1.0,1.0
5.0,1.0,11.0,21.0,11.0,8.0,20.0,1.0,5.0,0.75,59.0,1.0,0.0,0.0,0.7,0.0,0.0,10.6,5.0,1.6,-1.0
3.0,1.0,1.0,6.0,9.0,0.0,4.0,2.0,3.0,0.0,47.0,1.0,0.0,0.0,0.666667,0.0,0.0,14.333333,1.0,0.6667,-1.0
8.0,3.0,0.0,5.0,29.0,0.0,1.0,4.0,6.0,0.428571,177.0,1.0,0.0,0.833333,0.3125,1.0,1.0,20.875,5.0,2.0,-1.0
5.0,1.0,0.0,5.0,13.0,0.0,4.0,1.0,5.0,0.0,69.0,1.0,0.0,0.0,0.533333,0.0,0.0,12.6,3.0,1.2,-1.0
11.0,3.0,0.0,11.0,38.0,11.0,3.0,8.0,10.0,0.683333,287.0,1.0,3.0,0.75,0.287879,1.0,1.0,24.545455,3.0,1.9091,-1.0
20.0,3.0,0.0,10.0,60.0,114.0,5.0,6.0,14.0,0.605263,557.0,1.0,0.0,0.612245,0.264286,1.0,1.0,26.65,9.0,2.8,-1.0
5.0,1.0,0.0,19.0,12.0,4.0,17.0,2.0,5.0,0.25,55.0,1.0,0.0,0.0,0.533333,0.0,0.0,9.8,1.0,0.6,-1.0
9.0,5.0,0.0,11.0,20.0,4.0,4.0,7.0,9.0,0.6875,108.0,1.0,0.0,0.919192,0.388889,2.0,7.0,10.555556,3.0,1.2222,-1.0
6.0,2.0,0.0,3.0,11.0,13.0,2.0,1.0,6.0,0.8,68.0,1.0,0.0,0.924242,0.444444,1.0,5.0,10.166667,3.0,1.5,-1.0
8.0,3.0,0.0,12.0,38.0,4.0,3.0,10.0,6.0,0.52381,243.0,1.0,1.0,0.840909,0.35,1.0,4.0,29.0,3.0,1.375,-1.0
3.0,1.0,0.0,17.0,3.0,3.0,17.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
16.0,1.0,0.0,7.0,78.0,118.0,5.0,3.0,12.0,0.888889,745.0,0.666667,0.0,0.0,0.411111,0.0,0.0,45.375,22.0,3.125,-1.0
4.0,1.0,0.0,2.0,7.0,6.0,1.0,1.0,4.0,2.0,20.0,0.0,0.0,0.0,0.875,0.0,0.0,4.0,1.0,0.75,-1.0
5.0,1.0,0.0,2.0,15.0,0.0,1.0,1.0,4.0,0.5,137.0,1.0,0.0,0.0,0.9,0.0,0.0,25.2,4.0,1.8,-1.0
4.0,1.0,0.0,2.0,5.0,6.0,1.0,1.0,4.0,2.0,16.0,0.0,0.0,0.0,0.875,0.0,0.0,3.0,1.0,0.75,-1.0
4.0,1.0,0.0,4.0,5.0,0.0,3.0,1.0,4.0,0.333333,24.0,1.0,0.0,0.0,0.875,0.0,0.0,4.75,1.0,0.75,-1.0
5.0,1.0,0.0,7.0,17.0,0.0,0.0,7.0,5.0,0.5,75.0,1.0,0.0,0.0,0.8,0.0,0.0,13.4,3.0,1.2,-1.0
5.0,1.0,0.0,4.0,13.0,0.0,0.0,4.0,5.0,0.5,65.0,1.0,0.0,0.0,0.8,0.0,0.0,11.6,3.0,1.2,-1.0
4.0,1.0,0.0,5.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,1.0,0.0,3.0,9.0,3.0,1.0,2.0,2.0,2.0,48.0,0.0,0.0,0.0,0.666667,0.0,0.0,15.0,1.0,0.6667,-1.0
5.0,1.0,0.0,4.0,20.0,0.0,0.0,4.0,4.0,0.333333,144.0,1.0,1.0,0.0,0.9,0.0,0.0,27.2,5.0,2.2,-1.0
3.0,1.0,0.0,9.0,25.0,1.0,7.0,2.0,3.0,0.0,277.0,1.0,1.0,0.0,0.666667,0.0,0.0,91.0,14.0,5.3333,-1.0
11.0,1.0,0.0,11.0,61.0,0.0,0.0,11.0,8.0,0.913333,517.0,1.0,1.0,0.0,0.8,0.0,0.0,44.636364,9.0,2.7273,-1.0
27.0,1.0,0.0,3.0,63.0,297.0,1.0,2.0,10.0,0.778846,527.0,0.0,2.0,0.0,0.37963,0.0,0.0,18.222222,11.0,1.4444,-1.0
5.0,4.0,0.0,1.0,9.0,10.0,1.0,0.0,3.0,0.75,81.0,0.0,0.0,0.924528,0.44,2.0,2.0,15.0,5.0,2.0,-1.0
5.0,1.0,0.0,1.0,18.0,0.0,1.0,0.0,3.0,0.5,96.0,1.0,0.0,0.0,0.533333,0.0,0.0,17.8,2.0,1.0,-1.0
21.0,1.0,0.0,2.0,35.0,38.0,2.0,0.0,17.0,0.631818,617.0,0.818182,0.0,0.0,0.293651,0.0,0.0,27.857143,3.0,0.8571,-1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
31.0,1.0,0.0,6.0,65.0,243.0,4.0,2.0,30.0,0.726667,747.0,1.0,0.0,0.0,0.182796,1.0,1.0,22.612903,4.0,1.1613,-1.0
16.0,3.0,0.0,3.0,40.0,84.0,1.0,2.0,16.0,0.658333,604.0,1.0,2.0,0.580645,0.291667,2.0,7.0,36.25,1.0,0.8125,-1.0
15.0,3.0,0.0,3.0,37.0,41.0,1.0,2.0,14.0,0.696429,437.0,0.75,1.0,0.454545,0.311111,1.0,2.0,27.333333,1.0,0.8,-1.0
8.0,1.0,0.0,1.0,14.0,28.0,1.0,0.0,8.0,2.0,274.0,0.0,0.0,0.0,0.45,0.0,0.0,33.25,7.0,2.875,-1.0
20.0,1.0,0.0,4.0,42.0,130.0,0.0,4.0,18.0,0.736842,376.0,1.0,1.0,0.0,0.284211,0.0,0.0,17.45,3.0,1.15,-1.0
8.0,1.0,0.0,4.0,39.0,22.0,1.0,3.0,6.0,0.785714,377.0,0.5,0.0,0.0,0.166667,0.0,0.0,45.875,3.0,1.25,-1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
10.0,1.0,0.0,3.0,13.0,31.0,1.0,2.0,10.0,0.703704,76.0,1.0,1.0,0.0,0.375,0.0,0.0,6.3,2.0,1.1,-1.0
23.0,2.0,0.0,5.0,68.0,181.0,2.0,3.0,17.0,0.806818,462.0,0.875,0.0,0.547619,0.140909,0.0,0.0,18.73913,5.0,1.4783,-1.0
6.0,1.0,0.0,5.0,6.0,15.0,4.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,1.0,1.0,-1.0
7.0,1.0,0.0,2.0,8.0,0.0,2.0,0.0,7.0,0.0,147.0,1.0,0.0,0.0,0.342857,1.0,1.0,19.857143,4.0,1.0,-1.0
7.0,1.0,0.0,6.0,8.0,0.0,6.0,0.0,7.0,0.0,89.0,1.0,0.0,0.0,0.428571,1.0,1.0,11.571429,4.0,1.0,-1.0
