wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3.0,2.0,0.0,2.0,14.0,0.0,1.0,1.0,3.0,0.0,42.0,1.0,0.0,0.666667,0.555556,0.0,0.0,12.666667,1.0,0.6667,-1.0
5.0,1.0,0.0,3.0,19.0,2.0,0.0,3.0,3.0,0.666667,157.0,1.0,1.0,0.0,0.333333,0.0,0.0,29.8,3.0,1.0,-1.0
7.0,1.0,0.0,8.0,20.0,11.0,0.0,8.0,6.0,0.5,91.0,0.333333,0.0,0.0,0.5,0.0,0.0,11.571429,2.0,1.1429,-1.0
1.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
3.0,1.0,0.0,9.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.933333,0.0,0.0,0.0,1.0,1.0,1.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
18.0,1.0,0.0,3.0,36.0,133.0,2.0,3.0,18.0,0.764706,298.0,0.0,1.0,0.0,0.333333,0.0,0.0,15.5,4.0,1.3889,-1.0
25.0,1.0,0.0,13.0,59.0,300.0,1.0,12.0,25.0,2.0,220.0,0.0,0.0,0.0,0.16,0.0,0.0,7.8,2.0,1.0,1.0
28.0,1.0,0.0,12.0,60.0,0.0,3.0,9.0,28.0,0.0,278.0,1.0,1.0,0.0,0.25,0.0,0.0,8.892857,2.0,0.9286,1.0
13.0,2.0,1.0,5.0,18.0,58.0,1.0,4.0,13.0,0.666667,103.0,1.0,1.0,0.633333,0.461538,0.0,0.0,6.846154,4.0,1.4615,-1.0
28.0,1.0,3.0,8.0,55.0,0.0,3.0,5.0,28.0,0.0,162.0,1.0,1.0,0.0,0.178571,0.0,0.0,4.75,1.0,0.9643,1.0
5.0,1.0,0.0,32.0,5.0,10.0,32.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,-1.0
11.0,2.0,0.0,7.0,39.0,7.0,1.0,6.0,9.0,0.666667,245.0,0.0,1.0,0.72973,0.333333,0.0,0.0,21.0,5.0,1.9091,1.0
0.0,1.0,0.0,67.0,0.0,0.0,64.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
28.0,1.0,0.0,11.0,54.0,24.0,3.0,8.0,28.0,0.679012,198.0,0.0,3.0,0.0,0.178571,0.0,0.0,5.964286,2.0,1.0357,1.0
20.0,1.0,1.0,7.0,31.0,110.0,2.0,5.0,19.0,0.881579,160.0,1.0,2.0,0.0,0.18125,0.0,0.0,6.6,2.0,1.05,1.0
2.0,1.0,0.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
17.0,1.0,0.0,5.0,17.0,136.0,3.0,2.0,17.0,2.0,17.0,0.0,0.0,0.0,0.210084,0.0,0.0,0.0,1.0,1.0,1.0
3.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.555556,0.0,0.0,0.0,1.0,1.0,-1.0
10.0,2.0,0.0,9.0,46.0,0.0,1.0,8.0,8.0,0.555556,296.0,0.5,1.0,0.75,0.385714,0.0,0.0,28.2,9.0,2.6,1.0
3.0,1.0,0.0,5.0,3.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,5.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0
8.0,5.0,0.0,46.0,14.0,6.0,43.0,3.0,8.0,0.809524,79.0,1.0,0.0,0.666667,0.375,1.0,1.0,8.125,1.0,0.875,-1.0
9.0,5.0,0.0,33.0,19.0,0.0,28.0,5.0,9.0,0.625,204.0,1.0,0.0,0.777778,0.355556,0.0,0.0,21.111111,1.0,0.4444,-1.0
3.0,5.0,0.0,38.0,6.0,3.0,37.0,1.0,3.0,1.5,17.0,1.0,0.0,1.0,0.777778,0.0,0.0,4.333333,0.0,0.0,-1.0
5.0,5.0,0.0,28.0,7.0,0.0,25.0,3.0,5.0,0.6875,45.0,1.0,0.0,0.823529,0.5,0.0,0.0,7.2,1.0,0.6,-1.0
4.0,4.0,6.0,38.0,7.0,0.0,37.0,1.0,4.0,0.666667,35.0,1.0,0.0,0.928571,0.666667,0.0,0.0,7.25,1.0,0.25,-1.0
18.0,2.0,0.0,4.0,36.0,0.0,1.0,3.0,13.0,0.791444,375.0,0.545455,5.0,0.375,0.226891,1.0,2.0,19.222222,1.0,0.8333,-1.0
19.0,2.0,0.0,1.0,29.0,61.0,1.0,0.0,14.0,0.709877,342.0,0.666667,0.0,0.464286,0.305556,1.0,2.0,16.526316,2.0,0.8421,-1.0
5.0,2.0,0.0,9.0,8.0,10.0,0.0,9.0,5.0,2.0,22.0,0.0,0.0,0.692308,0.44,0.0,0.0,3.4,1.0,0.8,1.0
9.0,2.0,0.0,9.0,26.0,24.0,1.0,9.0,5.0,0.85,119.0,1.0,2.0,0.529412,0.296296,0.0,0.0,11.666667,2.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
5.0,2.0,0.0,14.0,31.0,10.0,0.0,14.0,5.0,2.0,239.0,0.0,0.0,0.692308,0.44,0.0,0.0,46.8,1.0,0.8,1.0
7.0,3.0,0.0,13.0,31.0,9.0,0.0,13.0,5.0,0.5,298.0,1.0,0.0,0.625,0.428571,0.0,0.0,41.285714,1.0,0.8571,1.0
2.0,2.0,2.0,6.0,6.0,1.0,2.0,4.0,1.0,2.0,19.0,0.0,0.0,0.9,0.75,0.0,0.0,8.5,2.0,1.0,-1.0
5.0,2.0,0.0,5.0,10.0,8.0,0.0,5.0,5.0,0.75,31.0,0.0,0.0,0.692308,0.44,0.0,0.0,5.0,1.0,0.8,1.0
9.0,2.0,0.0,12.0,29.0,34.0,2.0,10.0,7.0,0.75,199.0,1.0,0.0,0.5625,0.263889,0.0,0.0,21.0,5.0,1.4444,1.0
6.0,4.0,0.0,6.0,14.0,0.0,2.0,4.0,5.0,0.9,239.0,1.0,0.0,0.75,0.375,1.0,3.0,38.5,10.0,3.0,1.0
6.0,2.0,0.0,14.0,38.0,1.0,1.0,13.0,5.0,0.6,297.0,1.0,1.0,0.642857,0.361111,0.0,0.0,47.666667,5.0,1.6667,1.0
10.0,1.0,1.0,12.0,46.0,0.0,1.0,11.0,7.0,0.814815,357.0,0.5,1.0,0.0,0.422222,0.0,0.0,34.1,2.0,1.1,1.0
2.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.888889,0.666667,0.0,0.0,4.0,1.0,0.5,-1.0
6.0,1.0,1.0,5.0,17.0,3.0,3.0,2.0,5.0,0.4,121.0,1.0,0.0,0.0,0.388889,0.0,0.0,18.833333,5.0,1.8333,1.0
6.0,1.0,0.0,2.0,20.0,3.0,0.0,2.0,5.0,0.95,110.0,0.25,0.0,0.0,0.466667,0.0,0.0,16.666667,3.0,1.5,-1.0
25.0,1.0,2.0,80.0,46.0,298.0,76.0,5.0,21.0,0.166667,198.0,1.0,1.0,0.0,0.213333,0.0,0.0,6.88,3.0,1.04,-1.0
9.0,1.0,1.0,12.0,51.0,0.0,1.0,11.0,6.0,0.714286,316.0,0.571429,1.0,0.0,0.377778,0.0,0.0,33.333333,3.0,1.6667,1.0
2.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.888889,0.666667,0.0,0.0,4.0,1.0,0.5,-1.0
5.0,1.0,0.0,6.0,9.0,0.0,2.0,4.0,4.0,0.25,37.0,1.0,1.0,0.0,0.433333,0.0,0.0,6.2,1.0,0.8,1.0
16.0,2.0,0.0,3.0,24.0,106.0,1.0,2.0,11.0,0.333333,151.0,1.0,1.0,0.605263,0.5,1.0,6.0,8.25,2.0,1.0625,-1.0
5.0,1.0,0.0,10.0,39.0,10.0,1.0,9.0,2.0,0.75,344.0,0.0,0.0,0.0,0.3,0.0,0.0,67.6,4.0,1.4,1.0
2.0,1.0,0.0,8.0,2.0,1.0,7.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0
5.0,1.0,1.0,3.0,6.0,10.0,1.0,2.0,5.0,2.0,13.0,0.0,0.0,0.0,0.48,0.0,0.0,1.6,1.0,0.8,1.0
2.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.8,0.666667,0.0,0.0,2.0,1.0,0.5,-1.0
3.0,2.0,0.0,4.0,7.0,3.0,0.0,4.0,3.0,2.0,18.0,0.0,0.0,0.714286,0.5,0.0,0.0,5.0,1.0,0.6667,-1.0
20.0,2.0,0.0,8.0,27.0,118.0,5.0,3.0,17.0,0.473684,129.0,1.0,1.0,0.547619,0.316667,1.0,3.0,5.4,1.0,0.95,-1.0
9.0,1.0,0.0,2.0,27.0,18.0,0.0,2.0,7.0,0.825,236.0,0.4,0.0,0.0,0.4,0.0,0.0,24.666667,5.0,1.8889,1.0
12.0,1.0,0.0,3.0,19.0,42.0,1.0,2.0,9.0,0.818182,159.0,0.5,0.0,0.0,0.361111,0.0,0.0,11.916667,5.0,1.6667,1.0
2.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.941176,0.833333,1.0,2.0,4.5,1.0,0.5,-1.0
12.0,1.0,0.0,4.0,12.0,66.0,4.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,1.0,1.0,-1.0
12.0,1.0,0.0,2.0,25.0,0.0,1.0,1.0,12.0,0.436364,253.0,1.0,0.0,0.0,0.395833,0.0,0.0,19.666667,3.0,1.3333,-1.0
5.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,4.0,0.625,30.0,1.0,1.0,0.0,0.466667,0.0,0.0,4.6,2.0,1.0,-1.0
5.0,2.0,0.0,9.0,10.0,10.0,5.0,6.0,5.0,2.0,53.0,0.0,0.0,0.909091,0.4,1.0,1.0,9.6,1.0,0.6,-1.0
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.967742,0.533333,0.0,0.0,4.666667,1.0,0.3333,-1.0
4.0,2.0,0.0,10.0,10.0,6.0,4.0,8.0,4.0,2.0,37.0,0.0,0.0,0.9375,0.392857,1.0,1.0,8.25,1.0,0.5,-1.0
6.0,2.0,0.0,9.0,15.0,11.0,3.0,8.0,5.0,0.8,73.0,1.0,0.0,0.909091,0.4,0.0,0.0,10.833333,4.0,1.0,1.0
8.0,2.0,0.0,18.0,41.0,0.0,5.0,15.0,8.0,0.642857,218.0,1.0,1.0,0.833333,0.28125,1.0,1.0,25.75,1.0,0.75,1.0
3.0,3.0,0.0,9.0,14.0,3.0,4.0,6.0,3.0,2.0,48.0,0.0,0.0,0.972222,0.533333,2.0,2.0,15.0,3.0,1.0,-1.0
5.0,2.0,0.0,10.0,11.0,10.0,4.0,8.0,5.0,2.0,32.0,0.0,0.0,0.909091,0.371429,1.0,2.0,5.4,1.0,0.6,-1.0
4.0,2.0,0.0,6.0,7.0,6.0,4.0,4.0,4.0,2.0,20.0,0.0,0.0,0.9375,0.416667,0.0,0.0,4.0,1.0,0.5,-1.0
6.0,2.0,0.0,11.0,24.0,15.0,4.0,9.0,5.0,2.0,197.0,0.0,0.0,0.882353,0.333333,2.0,2.0,31.833333,2.0,0.8333,-1.0
4.0,2.0,0.0,7.0,10.0,6.0,4.0,5.0,4.0,2.0,28.0,0.0,0.0,0.9375,0.392857,0.0,0.0,6.0,1.0,0.5,1.0
5.0,2.0,0.0,10.0,11.0,10.0,6.0,6.0,5.0,2.0,31.0,0.0,0.0,0.909091,0.4,1.0,2.0,5.2,1.0,0.6,-1.0
6.0,2.0,0.0,6.0,9.0,13.0,4.0,4.0,5.0,0.8,28.0,1.0,0.0,0.909091,0.4,0.0,0.0,3.5,1.0,0.5,-1.0
5.0,2.0,0.0,8.0,12.0,0.0,4.0,6.0,5.0,0.25,54.0,1.0,0.0,0.909091,0.433333,0.0,0.0,9.6,1.0,0.6,-1.0
5.0,2.0,0.0,11.0,18.0,10.0,4.0,9.0,5.0,2.0,130.0,0.0,0.0,0.909091,0.4,1.0,1.0,25.0,1.0,0.6,1.0
5.0,2.0,0.0,11.0,12.0,10.0,5.0,8.0,5.0,2.0,62.0,0.0,0.0,0.909091,0.4,1.0,2.0,11.4,1.0,0.6,-1.0
5.0,2.0,0.0,8.0,13.0,0.0,4.0,6.0,5.0,0.25,62.0,1.0,0.0,0.909091,0.433333,0.0,0.0,11.2,1.0,0.6,-1.0
5.0,2.0,0.0,11.0,18.0,10.0,4.0,9.0,5.0,2.0,129.0,0.0,0.0,0.909091,0.4,1.0,1.0,24.8,1.0,0.6,1.0
5.0,2.0,0.0,11.0,18.0,10.0,4.0,9.0,5.0,2.0,130.0,0.0,0.0,0.909091,0.4,1.0,1.0,25.0,1.0,0.6,1.0
4.0,2.0,0.0,8.0,12.0,6.0,4.0,6.0,4.0,2.0,67.0,0.0,0.0,0.9375,0.416667,1.0,1.0,15.75,1.0,0.5,-1.0
7.0,2.0,5.0,16.0,23.0,9.0,5.0,11.0,6.0,0.5,163.0,1.0,0.0,0.857143,0.387755,1.0,1.0,22.142857,1.0,0.7143,-1.0
3.0,3.0,0.0,9.0,14.0,3.0,4.0,6.0,3.0,2.0,48.0,0.0,0.0,0.972222,0.533333,2.0,2.0,15.0,3.0,1.0,-1.0
3.0,3.0,0.0,7.0,6.0,3.0,4.0,4.0,3.0,2.0,16.0,0.0,0.0,0.972222,0.533333,1.0,1.0,4.333333,1.0,0.3333,-1.0
6.0,2.0,0.0,11.0,24.0,15.0,4.0,9.0,5.0,2.0,207.0,0.0,0.0,0.882353,0.333333,2.0,2.0,33.5,2.0,0.8333,-1.0
4.0,2.0,0.0,8.0,12.0,6.0,4.0,6.0,4.0,2.0,43.0,0.0,0.0,0.9375,0.416667,1.0,1.0,9.75,1.0,0.5,-1.0
5.0,2.0,0.0,9.0,10.0,10.0,5.0,6.0,5.0,2.0,53.0,0.0,0.0,0.909091,0.4,1.0,1.0,9.6,1.0,0.6,-1.0
3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.967742,0.533333,0.0,0.0,4.666667,1.0,0.3333,-1.0
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.967742,0.533333,0.0,0.0,4.666667,1.0,0.3333,-1.0
15.0,2.0,0.0,28.0,83.0,25.0,7.0,23.0,13.0,0.735294,1221.0,0.941176,1.0,0.697674,0.251852,1.0,2.0,79.266667,18.0,2.2,1.0
7.0,2.0,0.0,16.0,36.0,9.0,4.0,14.0,5.0,0.604167,271.0,0.875,3.0,0.857143,0.326531,1.0,1.0,36.571429,1.0,0.7143,-1.0
4.0,2.0,0.0,9.0,8.0,6.0,4.0,7.0,4.0,2.0,23.0,0.0,0.0,0.9375,0.392857,0.0,0.0,4.75,1.0,0.5,1.0
8.0,2.0,0.0,14.0,43.0,8.0,4.0,12.0,8.0,0.628571,376.0,1.0,1.0,0.833333,0.265625,1.0,2.0,45.375,5.0,1.875,-1.0
3.0,3.0,0.0,7.0,6.0,3.0,4.0,4.0,3.0,2.0,16.0,0.0,0.0,0.972222,0.533333,1.0,1.0,4.333333,1.0,0.3333,-1.0
5.0,2.0,0.0,9.0,13.0,8.0,4.0,7.0,5.0,0.75,41.0,1.0,0.0,0.909091,0.4,0.0,0.0,7.0,1.0,0.6,1.0
6.0,2.0,0.0,6.0,9.0,13.0,4.0,4.0,5.0,0.8,28.0,1.0,0.0,0.909091,0.4,0.0,0.0,3.5,1.0,0.5,-1.0
4.0,2.0,0.0,7.0,17.0,0.0,1.0,6.0,3.0,0.166667,94.0,1.0,1.0,0.666667,0.5,0.0,0.0,22.0,1.0,0.5,-1.0
4.0,2.0,0.0,4.0,18.0,0.0,1.0,3.0,2.0,0.555556,116.0,0.333333,0.0,0.571429,0.45,0.0,0.0,27.25,6.0,2.0,1.0
41.0,1.0,0.0,48.0,41.0,820.0,43.0,41.0,41.0,2.0,41.0,0.0,0.0,0.0,0.069767,0.0,0.0,0.0,1.0,1.0,1.0
3.0,2.0,0.0,5.0,15.0,0.0,1.0,4.0,2.0,0.25,116.0,1.0,1.0,0.666667,0.611111,0.0,0.0,37.0,2.0,1.0,-1.0
5.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,4.0,0.625,30.0,1.0,1.0,0.0,0.466667,0.0,0.0,4.6,2.0,1.0,-1.0
4.0,2.0,0.0,7.0,24.0,0.0,1.0,6.0,2.0,0.333333,126.0,1.0,1.0,0.571429,0.541667,0.0,0.0,30.25,2.0,1.0,-1.0
153.0,1.0,0.0,68.0,250.0,8092.0,49.0,61.0,50.0,0.743421,8270.0,0.807692,10.0,0.0,0.145559,0.0,0.0,52.882353,12.0,2.6275,1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,1.0
89.0,1.0,0.0,5.0,123.0,492.0,1.0,4.0,10.0,0.808155,13175.0,0.382353,1.0,0.0,0.339015,0.0,0.0,146.651685,209.0,13.4831,1.0
9.0,4.0,0.0,5.0,19.0,8.0,1.0,4.0,8.0,0.75,263.0,1.0,0.0,0.75,0.333333,1.0,2.0,28.0,10.0,2.0,-1.0
6.0,3.0,0.0,2.0,19.0,15.0,2.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.833333,14.0,2.8333,-1.0
24.0,1.0,0.0,2.0,36.0,0.0,1.0,1.0,21.0,0.508152,1008.0,0.6875,0.0,0.0,0.3125,0.0,0.0,40.333333,7.0,1.5,-1.0
3.0,1.0,0.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.555556,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,1.0,0.0,6.0,18.0,0.0,0.0,6.0,4.0,0.333333,74.0,0.0,1.0,0.0,0.5,0.0,0.0,17.0,3.0,1.25,-1.0
1.0,1.0,0.0,6.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,2.0,0.0,8.0,20.0,15.0,0.0,8.0,5.0,1.0,88.0,0.0,0.0,0.705882,0.416667,1.0,2.0,13.5,2.0,1.0,-1.0
11.0,2.0,0.0,9.0,44.0,27.0,0.0,9.0,6.0,0.728571,559.0,1.0,0.0,0.545455,0.285714,1.0,1.0,49.181818,5.0,1.9091,-1.0
9.0,2.0,0.0,9.0,55.0,2.0,0.0,9.0,6.0,0.583333,476.0,1.0,0.0,0.6,0.377778,2.0,2.0,51.555556,9.0,3.1111,1.0
6.0,1.0,0.0,5.0,34.0,0.0,1.0,4.0,6.0,0.4,211.0,1.0,1.0,0.0,0.5,0.0,0.0,33.5,2.0,1.1667,-1.0
13.0,1.0,6.0,17.0,33.0,48.0,12.0,6.0,12.0,0.847222,255.0,0.833333,2.0,0.0,0.241758,0.0,0.0,18.153846,7.0,1.4615,1.0
2.0,1.0,0.0,6.0,13.0,1.0,1.0,5.0,2.0,2.0,53.0,0.0,0.0,0.0,0.5,0.0,0.0,25.5,1.0,0.5,1.0
14.0,2.0,0.0,11.0,52.0,43.0,0.0,11.0,12.0,0.955128,467.0,0.166667,1.0,0.5,0.276923,2.0,3.0,31.5,12.0,2.2143,1.0
19.0,1.0,2.0,25.0,22.0,129.0,22.0,4.0,19.0,0.916667,130.0,1.0,2.0,0.0,0.203008,0.0,0.0,5.315789,3.0,1.0526,1.0
5.0,1.0,0.0,4.0,5.0,10.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,1.0,0.0,7.0,24.0,0.0,1.0,6.0,6.0,0.4,91.0,1.0,1.0,0.0,0.458333,0.0,0.0,13.833333,2.0,1.0,-1.0
2.0,1.0,0.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,9.0,4.0,2.0,-1.0
3.0,1.0,0.0,6.0,3.0,3.0,2.0,4.0,3.0,1.5,5.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,1.0,1.0,1.0
10.0,1.0,0.0,15.0,81.0,9.0,0.0,15.0,5.0,0.747475,659.0,0.727273,3.0,0.0,0.44,0.0,0.0,63.8,3.0,1.2,1.0
7.0,1.0,0.0,3.0,9.0,11.0,3.0,0.0,7.0,0.611111,43.0,1.0,0.0,0.0,0.52381,0.0,0.0,4.714286,1.0,0.8571,-1.0
6.0,1.0,0.0,3.0,6.0,15.0,2.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.916667,0.0,0.0,0.0,1.0,1.0,-1.0
7.0,1.0,0.0,2.0,14.0,0.0,0.0,2.0,7.0,0.416667,63.0,1.0,0.0,0.0,0.857143,0.0,0.0,7.714286,1.0,0.8571,-1.0
30.0,1.0,0.0,10.0,60.0,435.0,0.0,10.0,30.0,2.0,133.0,0.0,0.0,0.0,0.133333,0.0,0.0,3.433333,1.0,0.9667,-1.0
0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,1.0,0.0,8.0,4.0,6.0,8.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
40.0,1.0,0.0,73.0,40.0,780.0,63.0,16.0,40.0,2.0,40.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,1.0,1.0,1.0
40.0,1.0,0.0,19.0,78.0,0.0,3.0,16.0,39.0,0.025641,208.0,1.0,1.0,0.0,0.105128,0.0,0.0,4.175,1.0,0.95,1.0
14.0,1.0,0.0,7.0,33.0,47.0,1.0,6.0,9.0,0.721154,344.0,1.0,0.0,0.0,0.384615,0.0,0.0,23.0,9.0,2.5714,1.0
44.0,1.0,1.0,44.0,86.0,946.0,1.0,43.0,44.0,1.0,344.0,1.0,1.0,0.0,0.064646,0.0,0.0,6.772727,1.0,0.9773,1.0
43.0,2.0,0.0,44.0,52.0,897.0,0.0,44.0,41.0,0.011905,340.0,1.0,0.0,0.505882,0.067604,0.0,0.0,6.860465,4.0,1.0698,1.0
18.0,3.0,0.0,10.0,62.0,149.0,0.0,10.0,6.0,1.019608,417.0,0.444444,1.0,0.6,0.338235,1.0,2.0,21.666667,5.0,1.1111,-1.0
5.0,2.0,0.0,27.0,35.0,0.0,13.0,15.0,5.0,0.25,319.0,1.0,1.0,0.818182,0.5,1.0,1.0,62.6,1.0,0.8,1.0
22.0,3.0,0.0,12.0,84.0,177.0,0.0,12.0,20.0,0.928571,565.0,1.0,0.0,0.637931,0.309091,1.0,1.0,24.136364,5.0,1.1364,-1.0
25.0,1.0,0.0,7.0,78.0,194.0,2.0,5.0,17.0,0.878788,530.0,0.727273,3.0,0.0,0.261905,0.0,0.0,19.76,3.0,1.04,-1.0
4.0,1.0,0.0,1.0,25.0,6.0,0.0,1.0,2.0,2.0,145.0,0.0,0.0,0.0,0.875,0.0,0.0,35.25,2.0,1.0,-1.0
4.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,4.0,0.444444,77.0,1.0,0.0,0.0,0.625,0.0,0.0,17.5,2.0,1.25,-1.0
4.0,3.0,0.0,1.0,8.0,0.0,1.0,0.0,4.0,0.0,31.0,1.0,0.0,0.918919,0.666667,2.0,9.0,6.5,1.0,0.75,-1.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
4.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,4.0,0.333333,23.0,1.0,0.0,0.0,0.625,0.0,0.0,4.5,1.0,0.75,-1.0
