wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3.0,4.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,2.0,17.0,0.0,0.0,0.979167,0.666667,0.0,0.0,4.666667,1.0,0.6667,1.0
5.0,4.0,0.0,3.0,10.0,10.0,0.0,3.0,5.0,2.0,52.0,0.0,0.0,0.959184,0.6,0.0,0.0,9.4,3.0,1.6,1.0
5.0,4.0,0.0,2.0,10.0,10.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.959184,0.6,0.0,0.0,9.4,3.0,1.6,1.0
5.0,4.0,0.0,2.0,10.0,10.0,0.0,2.0,5.0,2.0,31.0,0.0,0.0,0.959184,0.45,1.0,2.0,5.2,1.0,0.8,1.0
19.0,4.0,0.0,2.0,24.0,171.0,0.0,2.0,19.0,2.0,105.0,0.0,0.0,0.839286,0.394737,0.0,0.0,4.526316,1.0,0.9474,1.0
4.0,4.0,0.0,3.0,8.0,6.0,0.0,3.0,4.0,1.0,32.0,1.0,1.0,0.969072,0.583333,0.0,0.0,6.75,2.0,1.0,1.0
3.0,4.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,2.0,17.0,0.0,0.0,0.979167,0.5,0.0,0.0,4.666667,1.0,0.6667,1.0
5.0,4.0,0.0,2.0,8.0,10.0,0.0,2.0,5.0,2.0,28.0,0.0,0.0,0.959184,0.6,0.0,0.0,4.6,1.0,0.8,1.0
35.0,4.0,0.0,3.0,43.0,595.0,0.0,3.0,35.0,2.0,200.0,0.0,0.0,0.734375,0.308571,0.0,0.0,4.714286,1.0,0.9714,1.0
7.0,4.0,0.0,2.0,14.0,21.0,0.0,2.0,7.0,2.0,42.0,0.0,0.0,0.94,0.342857,0.0,0.0,5.0,1.0,0.8571,1.0
5.0,4.0,0.0,2.0,11.0,10.0,0.0,2.0,5.0,2.0,30.0,0.0,0.0,0.959184,0.45,0.0,0.0,5.0,1.0,0.8,1.0
15.0,4.0,0.0,3.0,38.0,105.0,1.0,2.0,15.0,2.0,195.0,0.0,0.0,0.87037,0.32,1.0,1.0,12.0,6.0,1.7333,1.0
9.0,4.0,0.0,2.0,13.0,36.0,0.0,2.0,9.0,2.0,52.0,0.0,0.0,0.921569,0.555556,1.0,1.0,4.777778,1.0,0.8889,1.0
3.0,4.0,0.0,2.0,8.0,3.0,0.0,2.0,3.0,2.0,20.0,0.0,0.0,0.979167,0.5,0.0,0.0,5.666667,1.0,0.6667,1.0
3.0,4.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,2.0,17.0,0.0,0.0,0.979167,0.666667,0.0,0.0,4.666667,1.0,0.6667,1.0
15.0,4.0,0.0,2.0,30.0,105.0,0.0,2.0,15.0,2.0,126.0,0.0,0.0,0.87037,0.4,0.0,0.0,7.4,3.0,1.1333,1.0
7.0,4.0,0.0,2.0,12.0,21.0,0.0,2.0,7.0,2.0,39.0,0.0,0.0,0.94,0.428571,0.0,0.0,4.571429,1.0,0.8571,1.0
3.0,4.0,0.0,3.0,6.0,3.0,1.0,2.0,3.0,2.0,17.0,0.0,0.0,0.979167,0.666667,0.0,0.0,4.666667,1.0,0.6667,1.0
31.0,4.0,0.0,3.0,46.0,465.0,1.0,2.0,31.0,2.0,259.0,0.0,0.0,0.758065,0.309677,0.0,0.0,7.354839,6.0,1.3871,1.0
13.0,4.0,0.0,2.0,21.0,78.0,0.0,2.0,13.0,2.0,103.0,0.0,0.0,0.886792,0.403846,0.0,0.0,6.923077,3.0,1.2308,1.0
36.0,4.0,0.0,6.0,58.0,630.0,1.0,6.0,35.0,1.0,471.0,1.0,2.0,0.728682,0.214286,0.0,0.0,12.027778,7.0,2.0,1.0
14.0,4.0,0.0,5.0,29.0,91.0,2.0,4.0,12.0,1.0,172.0,1.0,1.0,0.878505,0.357143,0.0,0.0,11.214286,4.0,1.7857,1.0
23.0,4.0,0.0,3.0,32.0,253.0,0.0,3.0,23.0,2.0,149.0,0.0,0.0,0.810345,0.295652,1.0,3.0,5.478261,3.0,1.1304,1.0
3.0,4.0,0.0,2.0,14.0,3.0,1.0,2.0,3.0,2.0,60.0,0.0,0.0,0.979167,0.666667,0.0,0.0,19.0,3.0,1.6667,1.0
5.0,4.0,0.0,2.0,10.0,10.0,0.0,2.0,5.0,2.0,28.0,0.0,0.0,0.959184,0.45,0.0,0.0,4.6,1.0,0.8,1.0
2.0,2.0,0.0,4.0,10.0,1.0,1.0,3.0,1.0,2.0,76.0,0.0,0.0,0.75,0.625,2.0,2.0,37.0,11.0,5.5,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,4.0,4.555556,1.0,0.8889,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,6.0,4.555556,1.0,0.8889,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
15.0,4.0,0.0,3.0,18.0,105.0,0.0,3.0,15.0,2.0,83.0,0.0,0.0,0.854167,0.533333,1.0,6.0,4.533333,1.0,0.9333,1.0
4.0,2.0,0.0,4.0,8.0,4.0,0.0,4.0,3.0,0.666667,31.0,0.0,1.0,0.666667,0.444444,0.0,0.0,6.5,1.0,0.5,1.0
11.0,3.0,35.0,39.0,20.0,55.0,36.0,4.0,7.0,2.0,93.0,0.0,0.0,0.878049,0.436364,2.0,3.0,7.454545,3.0,1.2727,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,6.0,4.555556,1.0,0.8889,1.0
13.0,4.0,0.0,3.0,16.0,78.0,0.0,3.0,13.0,2.0,72.0,0.0,0.0,0.87234,0.538462,1.0,4.0,4.538462,1.0,0.9231,1.0
5.0,4.0,0.0,3.0,8.0,10.0,0.0,3.0,5.0,2.0,28.0,0.0,0.0,0.953488,0.6,1.0,4.0,4.6,1.0,0.8,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
23.0,4.0,0.0,3.0,26.0,253.0,0.0,3.0,23.0,2.0,127.0,0.0,0.0,0.788462,0.521739,1.0,6.0,4.521739,1.0,0.9565,1.0
15.0,4.0,0.0,3.0,20.0,105.0,0.0,3.0,15.0,2.0,84.0,0.0,0.0,0.854167,0.4,1.0,4.0,4.6,1.0,0.9333,1.0
5.0,4.0,0.0,3.0,8.0,10.0,0.0,3.0,5.0,2.0,28.0,0.0,0.0,0.953488,0.6,1.0,4.0,4.6,1.0,0.8,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,4.0,4.571429,1.0,0.8571,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,6.0,4.555556,1.0,0.8889,1.0
11.0,4.0,0.0,3.0,14.0,55.0,0.0,3.0,11.0,2.0,61.0,0.0,0.0,0.891304,0.545455,1.0,6.0,4.545455,1.0,0.9091,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,5.0,4.555556,1.0,0.8889,1.0
5.0,4.0,0.0,3.0,8.0,10.0,0.0,3.0,5.0,2.0,28.0,0.0,0.0,0.953488,0.6,1.0,4.0,4.6,1.0,0.8,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,5.0,4.555556,1.0,0.8889,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
11.0,4.0,0.0,3.0,14.0,55.0,0.0,3.0,11.0,2.0,61.0,0.0,0.0,0.891304,0.545455,1.0,4.0,4.545455,1.0,0.9091,1.0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111,0.555556,1.0,5.0,4.555556,1.0,0.8889,1.0
5.0,4.0,0.0,3.0,8.0,10.0,0.0,3.0,5.0,2.0,28.0,0.0,0.0,0.953488,0.6,1.0,4.0,4.6,1.0,0.8,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818,0.571429,1.0,6.0,4.571429,1.0,0.8571,1.0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
8.0,1.0,0.0,2.0,8.0,28.0,1.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
14.0,1.0,0.0,2.0,14.0,91.0,1.0,1.0,14.0,2.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0
10.0,1.0,0.0,2.0,10.0,45.0,1.0,1.0,10.0,2.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,36.0,4.0,6.0,36.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
8.0,1.0,0.0,2.0,8.0,28.0,1.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
18.0,1.0,0.0,2.0,18.0,153.0,1.0,1.0,18.0,2.0,18.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
20.0,1.0,0.0,2.0,20.0,190.0,1.0,1.0,20.0,2.0,20.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
8.0,1.0,0.0,2.0,8.0,28.0,1.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
6.0,1.0,0.0,2.0,6.0,15.0,1.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,1.0,0.0,2.0,16.0,120.0,1.0,1.0,16.0,2.0,16.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
8.0,1.0,0.0,2.0,8.0,28.0,1.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0
6.0,1.0,0.0,2.0,6.0,15.0,1.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0
12.0,2.0,0.0,6.0,50.0,24.0,1.0,6.0,5.0,2.0,719.0,0.0,0.0,0.521739,0.321429,1.0,9.0,58.916667,10.0,3.1667,1.0
38.0,2.0,2.0,13.0,98.0,421.0,10.0,4.0,24.0,0.817568,1100.0,0.75,1.0,0.556962,0.174174,1.0,17.0,27.842105,11.0,2.6053,1.0
6.0,3.0,1.0,4.0,21.0,3.0,3.0,2.0,4.0,0.96,255.0,0.4,0.0,0.9375,0.611111,3.0,3.0,40.666667,3.0,1.3333,1.0
3.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,1.5,13.0,0.0,0.0,0.967742,0.555556,1.0,4.0,3.0,1.0,0.6667,1.0
14.0,3.0,3.0,7.0,35.0,17.0,3.0,4.0,11.0,0.717949,291.0,0.666667,1.0,0.806452,0.480769,1.0,1.0,19.571429,3.0,1.3571,1.0
8.0,2.0,2.0,9.0,14.0,18.0,9.0,2.0,5.0,0.904762,69.0,0.666667,2.0,0.88,0.416667,1.0,3.0,7.25,2.0,1.25,1.0
3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,1.5,13.0,0.0,0.0,0.964286,0.555556,1.0,4.0,3.0,1.0,0.6667,1.0
78.0,4.0,1.0,42.0,166.0,2643.0,39.0,21.0,49.0,0.944805,1258.0,0.833333,3.0,0.519737,0.129058,2.0,19.0,14.974359,9.0,1.3333,1.0
4.0,4.0,0.0,5.0,18.0,0.0,1.0,5.0,1.0,0.666667,123.0,0.5,0.0,0.955224,0.5,4.0,9.0,29.25,9.0,2.75,1.0
3.0,5.0,0.0,4.0,7.0,0.0,1.0,4.0,1.0,0.75,33.0,0.5,0.0,0.969231,0.555556,3.0,11.0,9.333333,1.0,0.6667,1.0
3.0,4.0,0.0,4.0,7.0,0.0,1.0,4.0,1.0,0.75,33.0,0.5,0.0,0.966102,0.555556,2.0,7.0,9.333333,1.0,0.6667,1.0
69.0,3.0,0.0,25.0,129.0,1784.0,15.0,24.0,50.0,0.891304,3050.0,0.956522,0.0,0.571429,0.181717,2.0,12.0,42.869565,12.0,2.6232,1.0
4.0,3.0,0.0,7.0,30.0,0.0,1.0,7.0,1.0,0.666667,173.0,0.5,0.0,0.947368,0.5,2.0,5.0,41.75,8.0,2.5,1.0
4.0,3.0,0.0,6.0,16.0,0.0,1.0,6.0,1.0,0.666667,84.0,0.5,0.0,0.94,0.5,2.0,7.0,19.5,2.0,1.0,1.0
4.0,3.0,0.0,6.0,16.0,0.0,1.0,6.0,1.0,0.666667,82.0,0.5,0.0,0.96,0.5,2.0,8.0,19.0,3.0,1.25,1.0
4.0,4.0,0.0,6.0,20.0,0.0,1.0,6.0,1.0,0.666667,118.0,0.5,0.0,0.962025,0.5,3.0,11.0,28.0,6.0,2.0,1.0
5.0,3.0,0.0,5.0,13.0,0.0,1.0,5.0,1.0,0.75,59.0,0.5,0.0,0.921569,0.466667,2.0,6.0,10.4,1.0,0.8,1.0
1.0,1.0,0.0,14.0,1.0,0.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3.0,3.0,0.0,4.0,8.0,0.0,1.0,4.0,1.0,0.75,40.0,0.5,0.0,0.960784,0.555556,2.0,7.0,11.666667,1.0,0.6667,1.0
42.0,5.0,3.0,20.0,101.0,457.0,13.0,12.0,12.0,0.832753,1394.0,0.714286,1.0,0.8,0.163866,4.0,18.0,32.02381,33.0,3.7381,1.0
15.0,4.0,1.0,10.0,27.0,57.0,7.0,4.0,14.0,0.821429,200.0,0.875,3.0,0.858696,0.383333,2.0,9.0,11.8,2.0,1.5333,1.0
6.0,1.0,2.0,6.0,19.0,13.0,4.0,3.0,5.0,0.8,157.0,0.0,1.0,0.0,0.533333,0.0,0.0,25.0,20.0,4.5,1.0
5.0,4.0,1.0,7.0,13.0,2.0,4.0,4.0,5.0,0.833333,52.0,0.666667,1.0,0.951807,0.4,2.0,6.0,8.8,2.0,1.2,1.0
30.0,4.0,4.0,16.0,79.0,57.0,10.0,9.0,24.0,0.735632,683.0,0.666667,1.0,0.738318,0.333333,2.0,14.0,21.666667,11.0,2.7333,1.0
6.0,3.0,1.0,3.0,21.0,3.0,2.0,2.0,4.0,0.9,196.0,0.5,0.0,0.947368,0.611111,3.0,3.0,31.0,3.0,1.3333,1.0
10.0,4.0,1.0,3.0,20.0,43.0,2.0,2.0,9.0,1.0,64.0,0.5,0.0,0.897727,0.325,2.0,8.0,5.2,2.0,1.0,1.0
11.0,1.0,1.0,2.0,13.0,35.0,2.0,0.0,11.0,0.9,87.0,0.1,2.0,0.0,0.393939,0.0,0.0,6.0,1.0,0.9091,1.0
22.0,1.0,1.0,8.0,49.0,41.0,6.0,2.0,9.0,0.843537,596.0,0.857143,1.0,0.0,0.227273,0.0,0.0,25.772727,11.0,2.4545,1.0
13.0,1.0,0.0,1.0,24.0,8.0,1.0,1.0,9.0,0.6875,380.0,1.0,4.0,0.0,0.307692,0.0,0.0,27.615385,11.0,4.2308,1.0
1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0
7.0,2.0,1.0,4.0,12.0,15.0,3.0,2.0,7.0,0.916667,80.0,0.75,0.0,0.88,0.52381,1.0,4.0,9.857143,3.0,1.8571,1.0
31.0,3.0,7.0,16.0,71.0,227.0,14.0,5.0,14.0,0.6,975.0,0.75,3.0,0.632911,0.179211,2.0,21.0,30.322581,17.0,2.5806,1.0
6.0,3.0,1.0,4.0,10.0,9.0,3.0,2.0,6.0,0.9,46.0,0.5,0.0,0.915254,0.5,1.0,5.0,6.333333,2.0,1.3333,1.0
1.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0
23.0,1.0,0.0,1.0,32.0,115.0,1.0,0.0,15.0,0.618182,588.0,0.2,3.0,0.0,0.321739,0.0,0.0,24.347826,10.0,3.6522,1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
16.0,1.0,0.0,7.0,16.0,120.0,2.0,5.0,16.0,1.066667,20.0,0.0,0.0,0.0,0.195313,0.0,0.0,0.0,1.0,1.0,1.0
8.0,1.0,0.0,2.0,8.0,28.0,1.0,1.0,8.0,1.142857,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0
20.0,1.0,0.0,13.0,20.0,190.0,5.0,9.0,20.0,2.0,20.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0
8.0,1.0,0.0,3.0,8.0,28.0,2.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,1.0,1.0,1.0
